transaction_number,customer_number,transaction_time,store_name,sale_amount_including_loyalty_points_used,loyalty_points_used_by_customer,offer_used_by_customer_to_earn_loyalty_points
1181,3538,2018-06-09 19:40:10,CHANDIGAR STORE 1208,209,25,NA
1183,403,2018-06-09 19:59:02,CHANDIGAR STORE 1218,628.5,25,NA
1185,3367,2018-06-09 20:01:48,BANGALORE STORE 985,307,0,NA
1187,7911,2018-06-09 20:10:30,PATHANKOT STORE 693,579,0,NA
1189,9834,2018-06-09 21:17:47,SATARA STORE 433,844,0,NA
1191,3062,2018-06-09 21:18:18,KOLKATA STORE 1301,699.5,0,NA
1193,9764,2018-06-09 21:19:31,GAYA STORE 1122,154.5,25,NA
1195,5493,2018-06-09 21:42:10,PUNE STORE 404,484,305,NA
1197,5089,2018-06-09 21:59:24,PUNE STORE 400,573.5,25,NA
1199,10069,2018-06-09 22:12:54,PUNE STORE 400,626.5,0,NA
1201,2452,2018-06-09 22:35:30,JALANDHAR STORE 668,762.5,0,NA
1203,2260,2018-06-09 22:58:29,MUMBAI STORE 1176,301,0,NA
1205,7185,2018-06-09 23:13:03,SHIRDI STORE 1023,185.5,0,NA
1207,9257,2018-06-09 23:35:28,BANGALORE STORE 1030,509.5,0,NA
1209,5371,2018-06-09 23:48:29,GWALIOR STORE 1145,51.5,25,NA
1211,6685,2018-06-09 23:52:10,KOLKATA STORE 717,243,0,NA
1213,4749,2018-06-09 23:58:53,MOUNT-ABU STORE 1124,170,0,NA
1215,9274,2018-06-10 01:09:48,YERMAL STORE 254,279,25,NA
1217,8235,2018-06-10 02:23:26,SOLAPUR STORE 1297,218.5,0,NA
1219,7337,2018-06-10 02:34:51,KOLAR STORE 249,448.5,0,NA
1221,8546,2018-06-10 03:24:03,BANGALORE STORE 216,509.5,25,NA
1223,5694,2018-06-10 10:25:12,KOLHAPUR STORE 407,289,0,NA
1225,6023,2018-06-10 10:50:25,PUNE STORE 375,117,0,NA
1227,8053,2018-06-10 11:39:50,NASHIK STORE 1278,109.5,0,NA
1229,2979,2018-06-10 12:06:50,DAVANGERE STORE 1096,373.5,25,NA
1231,2418,2018-06-10 12:11:04,NASHIK STORE 1278,145,0,NA
1233,6346,2018-06-10 12:23:29,MUMBAI STORE 318,83,0,NA
1235,4028,2018-06-10 12:26:11,CHENNAI STORE 9,275,0,NA
1237,7382,2018-06-10 12:40:05,KOLKATA STORE 1011,73,0,NA
1239,7484,2018-06-10 12:54:49,PUNE STORE 375,111,0,NA
1241,2161,2018-06-10 12:56:36,DELHI STORE 568,321.5,0,NA
1243,6982,2018-06-10 12:56:38,CHENNAI STORE 14,839,0,NA
1245,4426,2018-06-10 13:27:07,PUNE STORE 375,506.5,0,NA
1247,532,2018-06-10 13:51:50,DELHI STORE 1156,293.5,0,NA
1249,8341,2018-06-10 13:53:42,GWALIOR STORE 1145,58,25,NA
1251,367,2018-06-10 13:53:50,CHENNAI STORE 14,420.5,0,NA
1253,6484,2018-06-10 13:58:54,PUNE STORE 932,117,0,NA
1255,4917,2018-06-10 14:14:50,GWALIOR STORE 1145,58,25,NA
1257,9772,2018-06-10 14:18:20,JAIPUR STORE 797,75.5,25,NA
1259,8147,2018-06-10 14:21:46,BANGALORE STORE 1302,1217,25,NA
1261,8037,2018-06-10 14:25:19,KHARAGPUR STORE 775,177,0,NA
1263,4977,2018-06-10 14:42:10,KOLKATA STORE 766,109,0,NA
1265,9567,2018-06-10 14:43:01,CHENNAI STORE 14,197,0,NA
1267,10092,2018-06-10 14:43:52,KOTA STORE 806,349.5,25,Get 50% CASHBACK on your purchase
1269,7023,2018-06-10 15:26:51,MUMBAI STORE 1127,70,25,NA
1271,10264,2018-06-10 15:29:32,GWALIOR STORE 881,51.5,25,NA
1273,228,2018-06-10 15:47:19,PUNE STORE 357,213,0,NA
1275,9983,2018-06-10 15:54:19,KOLKATA STORE 711,132,25,NA
1277,9854,2018-06-10 16:03:17,MYSORE STORE 225,56.5,25,NA
1279,6223,2018-06-10 16:06:35,BANGALORE STORE 159,90.5,0,NA
1281,648,2018-06-10 16:31:26,DELHI STORE 540,358,0,NA
1283,4826,2018-06-10 16:35:48,DELHI STORE 584,51.5,25,NA
1285,7190,2018-06-10 16:43:00,CHENNAI STORE 14,629.5,0,NA
1287,8147,2018-06-10 16:52:21,BANGALORE STORE 1302,152.5,0,NA
1289,154,2018-06-10 17:04:51,BANGALORE STORE 109,155,0,NA
1291,8903,2018-06-10 17:05:07,NOIDA STORE 590,891,0,NA
1293,9974,2018-06-10 17:11:03,DELHI STORE 584,51.5,25,NA
1295,5012,2018-06-10 17:20:13,ROURKELA STORE 1303,256,0,NA
1297,10496,2018-06-10 17:20:25,BANGALORE STORE 203,118,0,NA
1299,6010,2018-06-10 17:38:17,DELHI STORE 572,101,0,NA
1301,1225,2018-06-10 17:51:53,LUCKNOW STORE 608,98,0,NA
1303,5836,2018-06-10 17:58:55,PUNE STORE 367,219.5,0,NA
1305,1755,2018-06-10 18:16:42,DELHI STORE 500,685.5,0,NA
1307,8476,2018-06-10 18:28:48,BANGALORE STORE 1268,147,0,NA
1309,1602,2018-06-10 18:30:29,DELHI STORE 584,65.5,25,NA
1311,9656,2018-06-10 18:33:57,JAMNAGAR STORE 865,522.5,0,NA
1313,6764,2018-06-10 19:14:56,PUNE STORE 371,163,0,NA
1315,4449,2018-06-10 19:17:00,VAPI STORE 1283,211,0,NA
1317,4910,2018-06-10 19:36:11,DELHI STORE 558,82,25,NA
1319,5834,2018-06-10 19:36:14,RAJKOT STORE 827,123.5,25,NA
1321,6877,2018-06-10 19:45:09,CHENNAI STORE 40,375.5,0,NA
1323,6601,2018-06-10 19:50:48,DELHI STORE 584,51.5,25,NA
1325,8611,2018-06-10 19:51:54,AMBALA STORE 649,171,0,NA
1327,9280,2018-06-10 19:55:19,GANDHIDHAM STORE 868,214,0,NA
1329,4419,2018-06-10 20:02:43,DELHI STORE 584,51.5,25,NA
1331,5457,2018-06-10 20:03:32,MUMBAI STORE 340,458.5,0,NA
1333,467,2018-06-10 20:19:52,BARODA STORE 837,151,120,NA
1335,149,2018-06-10 20:21:29,GUWAHATI STORE 901,214,25,NA
1337,5089,2018-06-10 20:35:19,PUNE STORE 400,248,0,NA
1339,2436,2018-06-10 20:39:58,KUNDAPUR STORE 997,778,0,NA
1341,7852,2018-06-10 20:41:18,PUNE STORE 362,316,0,30% CASHBACK on your bill amount
1343,1408,2018-06-10 20:43:48,TRICHY STORE 1003,58,25,NA
1345,6168,2018-06-10 20:44:17,CHENNAI STORE 14,300,0,NA
1347,5399,2018-06-10 21:02:16,NOIDA STORE 590,66,25,NA
1349,4144,2018-06-10 21:09:01,CHENNAI STORE 1021,1429.5,25,NA
1351,8120,2018-06-10 21:57:31,SANGLI STORE 427,563.5,0,NA
1353,8326,2018-06-10 21:59:16,BANGALORE STORE 1030,157.5,0,NA
1355,2339,2018-06-10 23:37:28,CHENNAI STORE 17,298,0,NA
1357,749,2018-06-11 00:52:30,SOLAPUR STORE 1297,222,0,NA
1359,2425,2018-06-11 10:07:07,PUNE STORE 1117,154.5,0,NA
1361,8571,2018-06-11 11:33:52,SOLAPUR STORE 1297,115.5,0,NA
1363,8943,2018-06-11 11:59:48,MUMBAI STORE 1064,436.5,0,30% CASHBACK on your bill amount
1365,9212,2018-06-11 12:27:17,PUNE STORE 375,73.5,0,NA
1367,7923,2018-06-11 13:29:40,GURGAON STORE 636,44,0,NA
1369,8164,2018-06-11 13:51:20,GURGAON STORE 636,61.5,25,NA
1371,10275,2018-06-11 14:05:31,HYDERABAD STORE 441,21,0,NA
1373,8394,2018-06-11 14:26:17,BANGALORE STORE 177,420,0,NA
1375,3870,2018-06-11 14:35:26,HYDERABAD STORE 464,1276,0,NA
1377,373,2018-06-11 14:35:36,BANGALORE STORE 91,319,0,30% CASHBACK on your bill amount
1379,5184,2018-06-11 14:38:55,PUNE STORE 385,805,0,NA
1381,8438,2018-06-11 14:53:19,PANCHKULA STORE 646,203,25,NA
1383,10236,2018-06-11 14:54:53,PUNE STORE 1026,282.5,0,NA
1385,9764,2018-06-11 15:04:48,GAYA STORE 1122,225,0,NA
1387,8797,2018-06-11 15:17:19,ROURKELA STORE 1303,394.5,0,NA
1389,10069,2018-06-11 15:31:53,PUNE STORE 400,61.5,47.5,NA
1391,5663,2018-06-11 15:57:46,KOLKATA STORE 711,104,0,NA
1393,9250,2018-06-11 16:44:15,PUNE STORE 1024,102.5,0,NA
1395,9432,2018-06-11 16:59:31,GWALIOR STORE 881,58,25,NA
1397,9348,2018-06-11 17:03:07,KOLKATA STORE 1123,568.5,0,NA
1399,7483,2018-06-11 17:45:51,MUMBAI STORE 281,297,0,NA
1401,7708,2018-06-11 17:54:32,BANGALORE STORE 1302,70.5,0,NA
1403,5659,2018-06-11 17:55:22,CHENNAI STORE 14,185,0,NA
1405,2542,2018-06-11 18:03:22,CHENNAI STORE 1061,245,0,NA
1407,5610,2018-06-11 18:29:47,HOSHIARPUR STORE 981,83,25,NA
1409,9052,2018-06-11 18:32:08,CHANDIGAR STORE 1217,114.5,25,NA
1411,2575,2018-06-11 18:32:57,PANCHKULA STORE 646,155,25,NA
1413,8933,2018-06-11 18:46:21,KOLKATA STORE 728,331,0,NA
1415,6696,2018-06-11 18:57:45,GURGAON STORE 635,61.5,25,NA
1417,853,2018-06-11 19:04:17,CHENNAI STORE 6,58,25,NA
1419,2000,2018-06-11 19:04:58,GURGAON STORE 642,58,25,NA
1421,10027,2018-06-11 19:09:17,KOLKATA STORE 740,268.5,25,NA
1423,3089,2018-06-11 19:13:01,MUMBAI STORE 282,66,0,NA
1425,2176,2018-06-11 19:15:24,PUNE STORE 380,306,25,NA
1427,6443,2018-06-11 19:24:31,BANGALORE STORE 207,328,0,NA
1429,4490,2018-06-11 19:25:11,GURGAON STORE 635,315.5,0,NA
1431,6549,2018-06-11 19:27:32,KOLKATA STORE 938,204.5,0,NA
1433,3526,2018-06-11 19:29:12,PUNE STORE 968,174,0,NA
1435,4450,2018-06-11 19:48:15,PUNE STORE 385,402,0,NA
1437,2753,2018-06-11 19:54:15,PUNE STORE 1138,160.5,25,NA
1439,10022,2018-06-11 19:54:25,THANE STORE 1108,193,25,NA
1441,9440,2018-06-11 20:00:39,BANGALORE STORE 1121,75.5,0,NA
1443,1440,2018-06-11 20:20:41,BELGAUM STORE 239,223.5,74.5,NA
1445,6264,2018-06-11 20:22:02,THIRUCHITRAMBALAM PANCHAYATH UNION STORE 1185,193.5,25,NA
1447,8340,2018-06-11 20:22:48,GURGAON STORE 635,19.5,0,NA
1449,4635,2018-06-11 20:32:11,BANGALORE STORE 102,129,0,NA
1451,5457,2018-06-11 20:39:02,MUMBAI STORE 340,263.5,0,NA
1453,6154,2018-06-11 20:48:22,MUMBAI STORE 259,283,0,NA
1455,1585,2018-06-11 21:01:00,GURGAON STORE 635,19.5,0,NA
1457,5710,2018-06-11 21:14:06,ROURKELA STORE 1303,412.5,0,NA
1459,1078,2018-06-11 21:41:05,BERHAMPUR STORE 1253,729.5,0,NA
1461,6881,2018-06-11 21:41:43,GOWRAVARAM STORE 1231,73,25,NA
1463,4169,2018-06-11 22:28:49,PUNE STORE 931,63,0,NA
1465,7478,2018-06-11 23:59:56,AGRA STORE 995,246,0,NA
1467,9657,2018-06-12 05:45:50,BANGALORE STORE 1106,373,0,NA
1469,8250,2018-06-12 11:14:12,TRICHY STORE 1168,177,0,NA
1471,4327,2018-06-12 11:16:56,CHENNAI STORE 50,239.5,0,NA
1473,332,2018-06-12 12:08:24,KOLKATA STORE 759,123,25,NA
1475,705,2018-06-12 12:25:37,AURANGABAD STORE 423,401,0,30% CASHBACK on your bill amount
1477,5372,2018-06-12 12:26:41,BANGALORE STORE 1302,192,0,NA
1479,8915,2018-06-12 12:36:15,SIRA STORE 1038,384.5,0,NA
1481,2432,2018-06-12 12:37:20,BANGALORE STORE 192,273.5,0,NA
1483,6233,2018-06-12 12:49:43,PUNE STORE 932,459,0,NA
1485,1608,2018-06-12 13:18:57,RAJKOT STORE 826,117,0,NA
1487,6510,2018-06-12 13:33:02,BANGALORE STORE 1268,197.5,0,NA
1489,2773,2018-06-12 13:43:46,BANGALORE STORE 174,179.5,0,NA
1491,6608,2018-06-12 14:04:32,LUDHIANA STORE 672,95,25,NA
1493,2875,2018-06-12 14:11:42,HYDERABAD STORE 458,175,0,NA
1495,6795,2018-06-12 14:22:19,PUNE STORE 968,109.5,0,NA
1497,6147,2018-06-12 14:34:05,GWALIOR STORE 880,142.5,25,NA
1499,6980,2018-06-12 14:35:02,SOLAN STORE 708,81.5,0,NA
1501,3938,2018-06-12 14:40:49,KOLKATA STORE 768,75.5,25,NA
1503,719,2018-06-12 14:55:06,NASHIK STORE 1278,83,25,NA
1505,10602,2018-06-12 15:09:27,HYDERABAD STORE 450,629.5,327.5,NA
1507,9764,2018-06-12 15:22:06,GAYA STORE 1122,276,0,NA
1509,6334,2018-06-12 15:36:49,KOLKATA STORE 740,180.5,0,NA
1511,4870,2018-06-12 15:40:32,MUMBAI STORE 309,112,0,NA
1513,7904,2018-06-12 15:52:06,NASHIK STORE 412,78,0,NA
1515,6967,2018-06-12 16:34:43,KOLKATA STORE 1100,237,0,NA
1517,3994,2018-06-12 16:46:59,GURGAON STORE 636,61.5,0,NA
1519,10334,2018-06-12 16:54:22,BANGALORE STORE 102,135.5,0,NA
1521,8679,2018-06-12 17:36:42,KOLKATA STORE 728,218.5,0,NA
1523,703,2018-06-12 17:55:31,UDAIPUR STORE 804,63.5,25,NA
1525,1835,2018-06-12 17:55:34,ZIRAKPUR STORE 1299,166,60,NA
1527,1096,2018-06-12 18:03:22,GURGAON STORE 636,44,0,NA
1529,10372,2018-06-12 18:13:42,AHMEDABAD STORE 850,170,25,NA
1531,2183,2018-06-12 18:25:50,NOIDA STORE 1111,146,0,NA
1533,4213,2018-06-12 18:34:58,NOIDA STORE 590,66,25,NA
1535,151,2018-06-12 18:54:40,PUNE STORE 380,133.5,0,NA
1537,7083,2018-06-12 19:01:03,KUMBLA STORE 496,59,25,NA
1539,1618,2018-06-12 19:03:47,BANGALORE STORE 1305,271,0,NA
1541,7115,2018-06-12 19:29:41,KOLHAPUR STORE 406,132,0,NA
1543,1734,2018-06-12 19:30:45,KOLKATA STORE 728,294.5,0,NA
1545,3438,2018-06-12 20:00:45,JODHPUR STORE 1232,73,0,NA
1547,2960,2018-06-12 20:08:29,DARJEELING STORE 1306,423,0,NA
1549,3879,2018-06-12 21:21:10,GURGAON STORE 635,106,25,NA
1551,7542,2018-06-12 21:24:30,VELLORE STORE 57,178,0,NA
1553,5825,2018-06-12 21:29:12,DELHI STORE 1156,212,25,NA
1555,4304,2018-06-12 21:34:10,GURGAON STORE 635,61.5,25,NA
1557,2537,2018-06-12 22:04:09,GURGAON STORE 635,83,25,NA
1559,3527,2018-06-12 22:15:02,GURGAON STORE 635,61.5,25,NA
1561,6618,2018-06-12 22:15:08,PUNE STORE 357,355,0,NA
1563,4764,2018-06-12 22:32:06,GUWAHATI STORE 1084,83,0,NA
1565,3404,2018-06-12 23:58:43,PUNE STORE 382,450,0,NA
1567,2983,2018-06-13 00:36:26,KOLHAPUR STORE 406,134,0,NA
1569,2983,2018-06-13 00:39:53,KOLHAPUR STORE 406,66.5,25,NA
1571,5266,2018-06-13 10:44:24,JAMSHEDPUR STORE 1107,258,0,NA
1573,10551,2018-06-13 10:48:51,MANGALORE STORE 230,35,0,NA
1575,3772,2018-06-13 11:15:18,MANGALORE STORE 230,221.5,0,NA
1577,447,2018-06-13 11:38:39,LUDHIANA STORE 672,60.5,25,NA
1579,4870,2018-06-13 11:38:40,MUMBAI STORE 309,424.5,0,NA
1581,8221,2018-06-13 11:45:47,LUDHIANA STORE 672,164.5,0,NA
1583,8061,2018-06-13 12:24:56,NASHIK STORE 1278,268,0,NA
1585,8892,2018-06-13 12:59:34,BANGALORE STORE 1034,229.5,0,NA
1587,8897,2018-06-13 13:03:14,DHARMAPURI STORE 921,224,0,NA
1589,10056,2018-06-13 13:21:22,CHENNAI STORE 5,255.5,0,NA
1591,665,2018-06-13 13:25:49,PALAMPUR STORE 1171,316.5,0,NA
1593,9977,2018-06-13 13:28:13,DELHI STORE 498,58,0,NA
1595,3203,2018-06-13 13:29:09,GOA STORE 83,138.5,0,NA
1597,5340,2018-06-13 14:08:19,KOLKATA STORE 711,283.5,25,NA
1599,2771,2018-06-13 14:08:53,RANCHI STORE 822,341.5,86,NA
1601,8720,2018-06-13 14:14:16,CHANDIGAR STORE 1224,168,0,NA
1603,5303,2018-06-13 14:25:22,KOLKATA STORE 937,112.5,0,NA
1605,4064,2018-06-13 14:31:19,ZIRAKPUR STORE 691,707,0,NA
1607,5340,2018-06-13 14:34:18,KOLKATA STORE 740,269.5,65,NA
1609,5230,2018-06-13 14:36:30,HYDERABAD STORE 446,296.5,0,NA
1611,8539,2018-06-13 14:44:19,KOTA STORE 1152,106,0,30% CASHBACK on your bill amount
1613,5295,2018-06-13 15:00:57,DELHI STORE 574,82.5,25,NA
1615,7594,2018-06-13 15:02:31,MUMBAI STORE 293,98,0,NA
1617,5045,2018-06-13 15:10:22,DELHI STORE 529,160.5,25,NA
1619,4428,2018-06-13 15:19:25,BANGALORE STORE 220,213.5,0,NA
1621,7911,2018-06-13 16:08:48,PATHANKOT STORE 693,524.5,194.5,NA
1623,7665,2018-06-13 16:15:09,BELGAUM STORE 239,105,0,NA
1625,3921,2018-06-13 16:23:03,KOLKATA STORE 737,160.5,0,NA
1627,3330,2018-06-13 16:30:11,BANGALORE STORE 111,962,0,NA
1629,3330,2018-06-13 16:31:24,BANGALORE STORE 111,251,0,NA
1631,3382,2018-06-13 16:43:09,GURGAON STORE 635,61.5,25,NA
1633,3382,2018-06-13 16:46:17,GURGAON STORE 635,61.5,25,NA
1635,3509,2018-06-13 16:46:27,ZIRAKPUR STORE 691,223.5,25,NA
1637,3737,2018-06-13 16:55:07,TRICHY STORE 1168,164.5,0,NA
1639,5998,2018-06-13 16:56:36,WEST GODAVARI. STORE 1207,493.5,0,NA
1641,3195,2018-06-13 16:58:07,CHENNAI STORE 1061,145.5,25,NA
1643,532,2018-06-13 17:03:02,DELHI STORE 1156,328.5,0,NA
1645,5853,2018-06-13 17:15:32,ROURKELA STORE 1303,447.5,0,NA
1647,5034,2018-06-13 17:16:58,GOA STORE 84,154.5,0,NA
1649,9786,2018-06-13 17:29:58,LUCKNOW STORE 618,625,25,30% CASHBACK on your bill amount
1651,3036,2018-06-13 17:40:03,SANGLI STORE 429,178.5,0,NA
1653,9492,2018-06-13 17:48:43,KOLKATA STORE 728,518.5,0,NA
1655,10602,2018-06-13 17:49:22,HYDERABAD STORE 450,349,0,NA
1657,125,2018-06-13 17:49:59,NOIDA STORE 590,66,25,NA
1659,6826,2018-06-13 17:57:12,KOLKATA STORE 728,450,0,NA
1661,4622,2018-06-13 18:11:39,SOLAPUR STORE 1297,130.5,25,NA
1663,1333,2018-06-13 18:17:04,CHENNAI STORE 31,290,0,NA
1665,6075,2018-06-13 18:23:47,BANGALORE STORE 181,264.5,25,NA
1667,371,2018-06-13 18:25:06,PUNE STORE 386,146,0,NA
1669,3952,2018-06-13 18:25:08,NOIDA STORE 590,15,0,NA
1671,5405,2018-06-13 18:31:08,MUMBAI STORE 296,323.5,0,NA
1673,10072,2018-06-13 18:33:58,GUWAHATI STORE 1276,208,0,NA
1675,7730,2018-06-13 18:50:14,PUNE STORE 400,185,0,NA
1677,8464,2018-06-13 18:51:20,BANGALORE STORE 177,352,0,NA
1679,4919,2018-06-13 19:00:05,PUNE STORE 375,119.5,0,NA
1681,1214,2018-06-13 19:05:16,GURGAON STORE 636,61.5,25,NA
1683,3153,2018-06-13 19:29:04,PUNE STORE 960,181.5,0,NA
1685,6483,2018-06-13 19:40:14,CHANDIGAR STORE 1208,113.5,25,NA
1687,8681,2018-06-13 19:48:09,BANGALORE STORE 121,121,25,NA
1689,3196,2018-06-13 20:04:16,BANGALORE STORE 181,290.5,25,NA
1691,6398,2018-06-13 20:33:51,HYDERABAD STORE 479,70.5,0,NA
1693,7414,2018-06-13 20:42:55,GUWAHATI STORE 903,324.5,25,NA
1695,10298,2018-06-13 20:55:38,BANGALORE STORE 123,109,0,NA
1697,7339,2018-06-13 21:21:48,GOA STORE 82,173.5,0,NA
1699,9849,2018-06-13 21:37:17,PUNE STORE 379,361.5,0,NA
1701,6443,2018-06-13 21:42:32,BANGALORE STORE 207,266.5,25,NA
1703,8992,2018-06-13 21:54:32,BANGALORE STORE 96,137.5,0,NA
1705,718,2018-06-13 21:54:56,PUNE STORE 367,170.5,0,Get 50% CASHBACK on your purchase
1707,8790,2018-06-13 21:59:59,CHENNAI STORE 14,254.5,0,NA
1709,10478,2018-06-13 22:02:59,KOLHAPUR STORE 406,115.5,25,NA
1711,6686,2018-06-13 22:13:04,PUNE STORE 404,295,0,NA
1713,6046,2018-06-13 22:16:52,PUNE STORE 375,325,0,NA
1715,9657,2018-06-14 01:45:12,BANGALORE STORE 1106,325,0,NA
1717,9657,2018-06-14 02:10:28,BANGALORE STORE 1106,375.5,25,NA
1719,9450,2018-06-14 06:05:14,CHITTOR. STORE 1187,182.5,0,NA
1721,1860,2018-06-14 09:58:12,BANGALORE STORE 120,87,25,NA
1723,2075,2018-06-14 10:29:40,KOLKATA STORE 724,75.5,0,NA
1725,8893,2018-06-14 10:48:48,NOIDA STORE 1050,32,0,NA
1727,4053,2018-06-14 11:31:43,KOLKATA STORE 711,132.5,25,NA
1729,8333,2018-06-14 12:10:49,CHENNAI STORE 1021,246,0,NA
1731,5852,2018-06-14 12:29:52,BARODA STORE 839,73,0,NA
1733,9774,2018-06-14 12:36:41,PUNE STORE 367,271,0,NA
1735,5518,2018-06-14 12:57:18,KUNDAPUR STORE 997,271,0,NA
1737,4544,2018-06-14 12:57:30,KOLKATA STORE 711,58,25,NA
1739,9649,2018-06-14 13:13:11,KOLKATA STORE 711,183,25,NA
1741,2999,2018-06-14 13:38:33,BHARUCH STORE 944,73,0,NA
1743,3211,2018-06-14 13:53:40,SANGLI STORE 428,285.5,0,NA
1745,9947,2018-06-14 13:55:22,BANGALORE STORE 197,185.5,0,NA
1747,6967,2018-06-14 13:59:52,KOLKATA STORE 1100,174,0,NA
1749,5372,2018-06-14 14:00:55,BANGALORE STORE 1302,216,0,NA
1751,6149,2018-06-14 14:43:00,DELHI STORE 574,86,25,NA
1753,531,2018-06-14 14:45:45,KOLKATA STORE 718,181,0,NA
1755,7564,2018-06-14 14:56:09,BANGALORE STORE 220,284.5,0,NA
1757,5457,2018-06-14 15:29:27,MUMBAI STORE 340,387.5,0,NA
1759,3152,2018-06-14 16:03:29,ROORKEE STORE 894,164,0,NA
1761,8577,2018-06-14 16:04:31,CHANDIGAR STORE 1213,200.5,0,NA
1763,7730,2018-06-14 16:39:50,PUNE STORE 400,316,0,NA
1765,323,2018-06-14 16:41:27,DAVANGERE STORE 250,52.5,25,NA
1767,2433,2018-06-14 16:51:56,CHENNAI STORE 30,37,25,NA
1769,5957,2018-06-14 16:54:43,DELHI STORE 500,524,0,NA
1771,4200,2018-06-14 16:59:03,NOIDA STORE 1079,151,0,NA
1773,8798,2018-06-14 17:08:00,DHANBAD STORE 817,376.5,0,NA
1775,2538,2018-06-14 17:13:31,JODHPUR STORE 989,130.5,0,NA
1777,2494,2018-06-14 17:26:32,KOLKATA STORE 735,73.5,0,NA
1779,10021,2018-06-14 17:31:35,CHENNAI STORE 28,269.5,25,NA
1781,9539,2018-06-14 17:37:27,GWALIOR STORE 880,888,15.5,NA
1783,9539,2018-06-14 17:45:27,GWALIOR STORE 880,173.5,75,NA
1785,3074,2018-06-14 18:03:31,SHIRDI STORE 1023,75,25,NA
1787,5070,2018-06-14 18:04:20,PUNE STORE 386,45,0,NA
1789,5826,2018-06-14 18:04:27,NAGPUR STORE 420,65,0,NA
1791,4406,2018-06-14 18:25:54,DELHI STORE 1271,214,25,NA
1793,7440,2018-06-14 18:42:26,GANDHIDHAM STORE 868,19.5,0,NA
1795,5697,2018-06-14 19:05:14,BAREILLY STORE 625,75,0,NA
1797,9871,2018-06-14 19:10:41,LUDHIANA STORE 1081,75.5,25,NA
1799,5047,2018-06-14 19:11:31,KOLKATA STORE 744,354,0,NA
1801,5563,2018-06-14 19:57:54,SANGLI STORE 429,198,0,NA
1803,6235,2018-06-14 20:06:23,ROURKELA STORE 1303,314.5,0,NA
1805,2721,2018-06-14 20:12:12,GWALIOR STORE 881,359.5,0,NA
1807,2634,2018-06-14 20:34:07,MUMBAI STORE 328,393,0,NA
1809,6156,2018-06-14 20:43:33,KOLHAPUR STORE 406,75.5,25,NA
1811,927,2018-06-14 21:01:44,JABALPUR STORE 879,207,0,NA
1813,790,2018-06-14 21:08:42,PUNE STORE 367,212,25,NA
1815,242,2018-06-14 21:14:50,HYDERABAD STORE 450,289.5,0,NA
1817,4302,2018-06-14 21:55:18,MOHALI STORE 682,73.5,0,NA
1819,8059,2018-06-14 22:16:23,GURGAON STORE 635,61.5,25,NA
1821,6189,2018-06-14 22:26:17,PUNE STORE 380,218.5,0,NA
1823,5417,2018-06-14 22:34:08,GOA STORE 84,83,25,NA
1825,3564,2018-06-14 22:47:02,SAHARANPUR STORE 622,166.5,25,NA
1827,3404,2018-06-14 23:22:15,PUNE STORE 382,264.5,25,NA
1829,8431,2018-06-14 23:27:32,INDORE STORE 875,598.5,0,NA
1831,876,2018-06-15 00:10:19,CHITTOR. STORE 1187,260,0,NA
1833,5495,2018-06-15 00:11:08,AHMEDABAD STORE 842,61.5,25,NA
1835,4050,2018-06-15 00:16:56,KUNDAPUR STORE 997,505,0,NA
1837,4266,2018-06-15 00:47:00,PUNE STORE 398,284.5,0,NA
1839,6994,2018-06-15 02:40:16,ARASIKERE STORE 256,173.5,25,NA
1841,962,2018-06-15 07:16:00,BANGALORE STORE 1248,237,0,NA
1843,4950,2018-06-15 09:40:46,MYSORE STORE 1036,97.5,0,NA
1845,2185,2018-06-15 10:01:36,PUNE STORE 375,312,0,NA
1847,3546,2018-06-15 11:01:14,DELHI STORE 524,51.5,25,NA
1849,4586,2018-06-15 11:06:01,DELHI STORE 1076,568,0,NA
1851,1593,2018-06-15 11:57:45,KOLKATA STORE 1142,73,0,NA
1853,3291,2018-06-15 12:13:50,KOLHAPUR STORE 407,100.5,25,NA
1855,8319,2018-06-15 12:21:31,LUDHIANA STORE 672,312,0,NA
1857,10030,2018-06-15 12:24:14,LUDHIANA STORE 672,73,25,NA
1859,4052,2018-06-15 12:30:03,PUNE STORE 402,113,25,NA
1861,6565,2018-06-15 13:07:41,SIRA STORE 1038,103,0,NA
1863,8339,2018-06-15 13:23:49,PUNE STORE 400,215,0,NA
1865,8791,2018-06-15 13:31:11,KOLKATA STORE 740,475,25,NA
1867,472,2018-06-15 13:32:43,MUMBAI STORE 1260,196.5,0,NA
1869,9478,2018-06-15 14:05:47,BANGALORE STORE 120,254.5,0,NA
1871,1409,2018-06-15 14:08:29,DELHI STORE 500,299,0,NA
1873,2261,2018-06-15 14:16:35,KOLKATA STORE 745,128.5,25,NA
1875,2992,2018-06-15 14:38:57,DELHI STORE 520,457,0,NA
1877,3285,2018-06-15 14:41:26,SHILONG STORE 912,239,25,NA
1879,8789,2018-06-15 14:48:08,VILLAGE THIRUVALLA  PATHANAMTHIT STORE 1288,607.5,25,NA
1881,257,2018-06-15 14:48:53,PUNE STORE 404,235.5,0,NA
1883,6686,2018-06-15 14:51:37,PUNE STORE 404,163.5,0,NA
1885,4407,2018-06-15 14:55:34,PUNE STORE 404,216.5,25,NA
1887,6491,2018-06-15 15:24:16,BARODA STORE 829,73.5,0,30% CASHBACK on your bill amount
